index,Country,Target Text,Target Name,Document,Source,Convention,Tipo de Meta,Sector,Doc,Type,Target Textt,index,Themes,Texts,Area,Textt,generated_sample
71,Panama,"A 2025, se contará con el programa Reduce Tu Huella Corporativo, desarrollado y en funcionamiento, con al menos 100 organizaciones registradas, reportando huella de carbono o huella hídrica.",Meta 10.4,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2025, the Corporate Reduce Your Footprint program will be developed and operational, with at least 100 registered organizations reporting their carbon footprint or water footprint.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
72,Panama,"Al 2026, Panamá contará con un Plan de Adaptación del sector de Economía Circular con co-beneficio de mitigación.",Meta 10.5,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2026, the country will have a Circular Economy Adaptation Plan with Carbon monoxide-benefits for mitigation.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
73,Panama,"A 2022, se tendría actualizada la normativa de Auditorías Ambientales y Planes de Manejo Ambiental, que incluirá gestión de riesgo de desastres, medidas de adaptación y reducción de huella de carbono.",Meta 10.6,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2022, the regulations for Environmental Audits and Environmental Management Plans will be updated, which will include disaster risk management, adaptation measures, and carbon footprint reduction.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
74,Panama,"Al 2024, se contará con la Hoja de Ruta de Economía Circular desde la perspectiva de cambio climático.",Meta 10.7,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2024, the Circular Economy Roadmap will be available from the perspective of climate change.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
75,Panama,"Al 2026, Panamá contará con una base de datos digital para impulsar la economía circular.",Meta 10.8,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2026, the country will have a digital database to promote the circular economy.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
76,Panama,"Al 2026, se contarán con 200 empresas activas reportando su huella de carbono; 25 empresas implementando medidas de mitigación y 5 empresas implementando medidas de compensación.",Meta 10.9,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2026, there will be 200 active companies reporting their carbon footprint; 25 companies implementing mitigation measures, and 5 companies implementing compensation measures.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
77,Panama,"Al 2026, se contará con 100 empresas inscritas en el programa RTH - Corporativo Hídrico; y 5 acciones de reducción registradas a partir de la participación del programa RTH - Corporativo Hídrico.",Meta 10.10,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2026, there will be 100 companies registered in the Reduce Your Footprint - Corporate Water program; and 5 reduction actions recorded from the participation in the Reduce Your Footprint - Corporate Water program.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
78,Panama,"Al 2026, Panamá contará con una Política de Economía Circular.",Meta 10.11,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2026, the country will have a Circular Economy Policy.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
79,Panama,"Al 2028, se contarán con 50 empresas que forman parte del programa RTH Corporativo Carbono, estén comprometidas a la carbono neutralidad.",Meta 10.12,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2028, there will be 50 companies participating in the Reduce Your Corporate Carbon Footprint program, committed to carbon neutrality.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
80,Panama,"A 2025, se habrá mejorado, ampliado y fortalecido la Plataforma SIRED (Sistema de Recopilación y Evaluación de Daños), por medio de la inclusión de eventos de lento progreso, resultado del Cambio Climático.",Meta 11.1,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Transversal,CDN,Metas de las CDN,"By 2025, the SIRED Platform (Damage Collection and Assessment System) will have been improved, expanded, and strengthened through the inclusion of slow-progress events resulting from Climate Change.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
81,Panama,"A 2025, Panamá se compromete a establecer y poner en marcha la Plataforma Nacional de Transparencia Climática.",Meta 11.2,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Transversal,CDN,Metas de las CDN,"By 2025, the country commits to establishing and launching the National Climate Transparency Platform.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
82,Panama,"Al 2030, Panamá se compromete a integrar la perspectiva de género en su acción climática desarrollando una guía metodológica de género y cambio climático para la implementación de acciones de mitigación y adaptación con enfoque de género y asegurando la actualización periódica cada cinco años del Plan Nacional de Género y Cambio Climático.",Meta 12.1,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Género,CDN,Metas de las CDN,"By 2030, the country is committed to integrating the gender perspective into its climate action by developing a gender and climate change methodological guide for the implementation of gender-focused mitigation and adaptation actions, and ensuring the periodic update of the National Gender and Climate Change Plan every five years.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
83,Panama,"Al 2025, se constituirá un grupo de trabajo interinstitucional liderado por el Ministerio de Ambiente que funcionará como mecanismo de coordinación de políticas públicas, programas, planes y proyectos, así como de las acciones específicas en materia de empleos y habilidades verdes para una transición justa que aproveche la descarbonización de la economía y el fomento de la adaptación y resiliencia frente al cambio climático como oportunidades para fortalecer el desarrollo humano de la población panameña, incorporando siempre la perspectiva de género.",Meta 13.1,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Transición Justa,CDN,Metas de las CDN,"By 2025, an inter-institutional working group led by the Ministry of Environment will be established to function as a mechanism for coordinating public policies, programmes, plans, and projects, as well as specific actions regarding green jobs and skills for a just transition that leverages the decarbonization of the economy and promotes adaptation and resilience to climate change as opportunities to strengthen the human development of the Panamanian population, always incorporating a gender perspective.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
84,Panama,"Al 2026, se habrá elaborado un estudio sobre la cuantificación del impacto de la descarbonización y la adaptación al cambio climático sobre el empleo formal, la micro, pequeña y mediana empresa, así como las asociaciones de productores y cooperativas; con enfoque integral de género.",Meta 13.2,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Transición Justa,CDN,Metas de las CDN,"By 2026, a study will have been developed on the quantification of the impact of decarbonization and climate change adaptation on formal employment, micro, small and medium enterprises, as well as producer associations and cooperatives; with a comprehensive gender approach.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
85,Panama,"Al 2020, Panamá habrá identificado y priorizado las áreas claves de biodiversidad (ACB), tanto dentro como fuera del SINAP.",Meta 1.1,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2020, the country will have identified and prioritized the key biodiversity areas (key biodiversity areas), both within and outside the Biodiversity Information System (Biodiveristy Information System).",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
86,Panama,"Al 2050, se habrán actualizado y estarán en ejecución Planes de Conservación, Manejo y Co-Manejo en las áreas protegidas que contribuyan a la conservación de la biodiversidad.",Meta 1.2,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2050, Conservation, Management, and Carbon monoxide-Management Plans will have been updated and will be in execution in the Protected Areas that contribute to the conservation of biological diversity.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
87,Panama,"Al 2025, se habrán fortalecido los programas de conservación ex situ, con el apoyo alianzas público-privadas.",Meta 1.3,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2025, ex situ conservation programs will have been strengthened, with the support of public-private partnerships.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
88,Panama,"Al 2050, se habrán restaurado, en forma prioritaria, al menos el 15% de las áreas degradadas a nivel nacional, focalizadas en ACB, cuencas hidrográficas, zonas de amortiguamiento, manglares y tierras de vocación forestal.",Meta 1.4,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2050, at least 15% of degraded areas at the national level will have been restored as a priority, focusing on key biodiversity areas, watersheds, buffer zones, mangroves, and forested lands.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
89,Panama,"Al 2050, Panamá habrá actualizado su legislación, incorporado mecanismos de actuación, creado una red interinstitucional e iniciado acciones de prevención, control, monitoreo y manejo de especies exóticas invasoras.",Meta 2.1,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2050, the country will have updated its legislation, incorporated action mechanisms, created an inter-institutional network, and initiated actions for the prevention, control, monitoring, and management of invasive alien species.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
90,Panama,"Al 2025, Panamá habrá mejorado las capacidades y gestión interinstitucional en materia de tráfico ilegal de especies amenazadas.",Meta 2.2,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2025, the country will have improved its capacity and inter-institutional management regarding the illegal trafficking of threatened species.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
91,Panama,"Al 2050, por lo menos el 25% del territorio nacional cuenta con planes y presupuesto para la mitigación y adaptación al cambio climático de los ecosistemas.",Meta 2.3,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2050, at least 25% of the national territory has plans and budget for the mitigation and adaptation to climate change of ecosystems.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
92,Panama,"Al 2025, se habrán desarrollado los mecanismos para la implementación de mejores prácticas ambientales en los diferentes sectores productivos.",Meta 2.4,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2025, mechanisms for the implementation of better environmental practices in the different productive sectors will have been developed.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
93,Panama,"Al 2050, se habrá mejorado la resiliencia de, al menos, el 25% de los ecosistemas vulnerables, tanto terrestres como marinos.",Meta 2.5,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2050, the resilience of at least 25% of vulnerable ecosystems, both terrestrial and marine, will have been improved.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
94,Panama,"Al 2020 se habrán establecido alianzas público-privadas para el desarrollo de acciones de divulgación que, en un plazo de 10 años, contribuyan al incremento del conocimiento, valoración, conservación y uso sostenible de la biodiversidad, en todos los sectores de la sociedad panameña.",Meta 3.1,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2020, public-private partnerships will have been established for the development of outreach actions that, within a period of 10 years, contribute to the increase of knowledge, valuation, conservation, and sustainable use of biological diversity in all sectors of Panamanian society.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
95,Panama,"Al 2025, se habrá puesto a la disposición del público un Sistema de Información de Biodiversidad (SIB), con actualizaciones periódicas y plataforma intranet para uso interinstitucional.",Meta 3.2,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2025, a Biodiversity Information System (Biodiveristy Information System) will be made available to the public, with periodic updates and an intranet platform for inter-institutional use.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
96,Panama,"Al 2025, se habrán actualizado e incorporado a los programas de educación ambiental formal, en los tres niveles de educación, herramientas de aprendizaje enfocadas al conocimiento, conservación, restauración, investigación y uso sostenible de la biodiversidad, en concordancia con la EPANB.",Meta 3.3,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2025, tools for learning focused on the knowledge, conservation, restoration, research, and sustainable use of biological diversity will have been updated and incorporated into formal environmental education programs at all three levels of education, in accordance with the National Biodiversity Strategies and Action Plans.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
97,Panama,"Al 2025, se habrán establecido, con el apoyo de municipios y organizaciones de base comunitarias (OBS), proyectos pilotos de educación ambiental no formal, en cada provincia y comarca del país, con indicadores de resultados, seguimiento y evaluación.",Meta 3.4,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2025, pilot projects for non-formal environmental education will have been established, with the support of municipalities and community-based organizations (CBOs), in each province and district of the country, with outcome indicators, monitoring, and evaluation.",5,Grassland management and protection,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",NbS,"Grassland management and protection This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
