index,Country,Target Text,Target Name,index,Country,Target Text,Target Name,generated_sample
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,NAN4
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,NAN4
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,7,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,NAN4
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,NAN4
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,NAN4
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,NAN4
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,8,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,NAN4
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,NAN4
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,NAN4
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,9,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,NAN4
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,NAN4
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,NAN4
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,10,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,NAN4
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,NAN4
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,NAN4
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,11,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,NAN4
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,NAN4
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,12,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,NAN4
