index,Country,Target Text,Target Name,Document,Doc,Convention,Source,Target Textt,index,Themes,Texts,Textt,generated_sample
18,Zanzibar,Increase investments in biodiversity conservation through sustainable practices,Investment in Biodiversity,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Increase investments in biodiversity conservation through sustainable practices,4,Protection and restoration of wetlands and freshwater ecosystems,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.","Protection and restoration of wetlands and freshwater ecosystems This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",1
19,Zanzibar,"Reduce habitat degradation and pollution levels, manage invasive species",Pollution and Habitat Protection,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,"Reduce habitat degradation and pollution levels, manage invasive species",4,Protection and restoration of wetlands and freshwater ecosystems,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.","Protection and restoration of wetlands and freshwater ecosystems This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
20,Zanzibar,Minimize pressures on coral reefs and vulnerable ecosystems due to climate change,Climate Change Impact Management,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Minimize pressures on coral reefs and vulnerable ecosystems due to climate change,4,Protection and restoration of wetlands and freshwater ecosystems,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.","Protection and restoration of wetlands and freshwater ecosystems This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
21,Zanzibar,Manage critical species for long-term sustainability and implement strategies to reduce genetic erosion,Species and Genetic Diversity,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Manage critical species for long-term sustainability and implement strategies to reduce genetic erosion,4,Protection and restoration of wetlands and freshwater ecosystems,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.","Protection and restoration of wetlands and freshwater ecosystems This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
22,Zanzibar,"Enhance ecosystems that contribute to human health, livelihoods, and well-being, focusing on vulnerable communities",Ecosystem Services Enhancement,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,"Enhance ecosystems that contribute to human health, livelihoods, and well-being, focusing on vulnerable communities",4,Protection and restoration of wetlands and freshwater ecosystems,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.","Protection and restoration of wetlands and freshwater ecosystems This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
23,Zanzibar,Develop the Zanzibar Biodiversity Strategy and Action Plan with effective community participation and respect for traditional knowledge in biodiversity conservation,Governance and Participation,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Develop the the country Biodiversity Strategy and Action Plan with effective community participation and respect for traditional knowledge in biodiversity conservation,4,Protection and restoration of wetlands and freshwater ecosystems,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.","Protection and restoration of wetlands and freshwater ecosystems This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
24,Zanzibar,Increase the generation and sharing of scientific information on biodiversity,Knowledge Sharing,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Increase the generation and sharing of scientific information on biodiversity,4,Protection and restoration of wetlands and freshwater ecosystems,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.","Protection and restoration of wetlands and freshwater ecosystems This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
25,Zanzibar,Significantly enhance financial resources for biodiversity programs,Financial Resources Enhancement,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Significantly enhance financial resources for biodiversity programs,4,Protection and restoration of wetlands and freshwater ecosystems,"This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.","Protection and restoration of wetlands and freshwater ecosystems This includes avoiding grassland conversion, grassland protection, savanna protection, avoiding shrubland conversion, sustainable grazing, optimal grazing intensity, conservation agriculture, grassland restoration, savanna restoration, degraded land restoration, tree intercropping, land conservation, and avoiding desertification.",0
0,Zanzibar,"Enhance capacity and coordination on climate change governance (e.g., institutional strengthening, training, awareness).",Objective 1 (Cross-cutting),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Enhance capacity and coordination on climate change governance (e.g., institutional strengthening, training, awareness).",5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
1,Zanzibar,"Improve meteorological data, climate information, and research (e.g., install new stations, strengthen TMA-Zanzibar).",Objective 2 (Cross-cutting),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Improve meteorological data, climate information, and research (e.g., install new stations, strengthen TMA-the country).",5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
2,Zanzibar,"Strengthen disaster risk management and early warning systems for climate extremes, including community-level outreach.",Objective 3 (Adaptation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Strengthen disaster risk management and early warning systems for climate extremes, including community-level outreach.",5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
3,Zanzibar,"Undertake risk & vulnerability mapping for land-use planning, focusing on flood-prone and coastal hazard areas.",Objective 4 (Adaptation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Undertake risk & vulnerability mapping for land-use planning, focusing on flood-prone and coastal hazard areas.",5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
4,Zanzibar,"Expand integrated coastal zone management, promoting mangrove restoration and shoreline vegetation buffers.",Objective 5 (Adaptation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Expand integrated coastal zone management, promoting mangrove restoration and shoreline vegetation buffers.",5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
5,Zanzibar,"Implement climate-smart agriculture (e.g., soil & water conservation, agroforestry, improved seeds, irrigation).",Objective 6 (Adaptation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Implement climate-smart agriculture (e.g., soil & water conservation, agroforestry, improved seeds, irrigation).",5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
6,Zanzibar,"Adopt integrated water resources management (e.g., reduce leakages, promote rainwater harvesting, regulate abstraction).",Objective 7 (Adaptation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Adopt integrated water resources management (e.g., reduce leakages, promote rainwater harvesting, regulate abstraction).",5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
7,Zanzibar,"Scale up community-based forest management, afforestation, and REDD+ initiatives to reduce deforestation pressures.",Objective 8 (Mitigation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Scale up community-based forest management, afforestation, and Reducing Emissions from Deforestation and Forest Degradation+ initiatives to reduce deforestation pressures.",5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
8,Zanzibar,"Promote energy efficiency (e.g., efficient cookstoves) and renewable energy (solar, wind) to diversify the energy mix.",Objective 9 (Mitigation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Promote energy efficiency (e.g., efficient cookstoves) and renewable energy (solar, wind) to diversify the energy mix.",5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
9,Zanzibar,Develop climate-resilient and low carbon tourism by adopting efficiency measures and enforcing coastal building codes.,Objective 10 (Adaptation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,Develop climate-resilient and low carbon tourism by adopting efficiency measures and enforcing coastal building codes.,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
10,Zanzibar,Restore natural green cover across the island,Forest Restoration,Draft Green Legacy Document for Zanzibar 2023,GLD,Other,,Restore natural green cover across the island,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
11,Zanzibar,Enhance community participation in forestry conservation,Community Forestry,Draft Green Legacy Document for Zanzibar 2023,GLD,Other,,Enhance community participation in forestry conservation,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
12,Zanzibar,Develop and strengthen tree nurseries management,Tree Nursery Management,Draft Green Legacy Document for Zanzibar 2023,GLD,Other,,Develop and strengthen tree nurseries management,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
13,Zanzibar,Upscale botanical gardens to preserve indigenous plant species,Botanical Gardens Development,Draft Green Legacy Document for Zanzibar 2023,GLD,Other,,Upscale botanical gardens to preserve indigenous plant species,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
14,Zanzibar,Promote alternative sources of energy to reduce dependency on biomass,Alternative Energy Sources,Draft Green Legacy Document for Zanzibar 2023,GLD,Other,,Promote alternative sources of energy to reduce dependency on biomass,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
15,Zanzibar,Increase public awareness about the importance of biodiversity to 20% of the population,Awareness and Education,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Increase public awareness about the importance of biodiversity to 20% of the population,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
16,Zanzibar,Integrate biodiversity valuation and ecosystem service payments into sectoral plans,Biodiversity Valuation,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Integrate biodiversity valuation and ecosystem service payments into sectoral plans,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
17,Zanzibar,Eliminate harmful incentives and develop positive conservation incentives,Policy and Incentive Reform,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Eliminate harmful incentives and develop positive conservation incentives,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
18,Zanzibar,Increase investments in biodiversity conservation through sustainable practices,Investment in Biodiversity,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Increase investments in biodiversity conservation through sustainable practices,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
19,Zanzibar,"Reduce habitat degradation and pollution levels, manage invasive species",Pollution and Habitat Protection,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,"Reduce habitat degradation and pollution levels, manage invasive species",5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
20,Zanzibar,Minimize pressures on coral reefs and vulnerable ecosystems due to climate change,Climate Change Impact Management,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Minimize pressures on coral reefs and vulnerable ecosystems due to climate change,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
21,Zanzibar,Manage critical species for long-term sustainability and implement strategies to reduce genetic erosion,Species and Genetic Diversity,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Manage critical species for long-term sustainability and implement strategies to reduce genetic erosion,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
22,Zanzibar,"Enhance ecosystems that contribute to human health, livelihoods, and well-being, focusing on vulnerable communities",Ecosystem Services Enhancement,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,"Enhance ecosystems that contribute to human health, livelihoods, and well-being, focusing on vulnerable communities",5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
23,Zanzibar,Develop the Zanzibar Biodiversity Strategy and Action Plan with effective community participation and respect for traditional knowledge in biodiversity conservation,Governance and Participation,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Develop the the country Biodiversity Strategy and Action Plan with effective community participation and respect for traditional knowledge in biodiversity conservation,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
24,Zanzibar,Increase the generation and sharing of scientific information on biodiversity,Knowledge Sharing,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Increase the generation and sharing of scientific information on biodiversity,5,Grassland management and protection,"This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.","Grassland management and protection This includes wetland protection, peatland rewetting, avoiding peat impacts, freshwater ecosystem protection, wetland management, service management of freshwater ecosystems, peatland restoration, dune restoration, freshwater ecosystem restoration, catchment restoration, watershed protection, restoration and reduced conversion of coastal wetlands, restoration and reduced conversion of peatlands.",0
